Length Units,meter,,,,,,,
length Units,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
3359 ,535 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3360 ,555 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3361 ,575 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3362 ,596 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3363 ,616 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3364 ,636 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3365 ,656 ,-581 ,0 ,0 ,8 ,0 ,8 ,
3366 ,677 ,-581 ,0 ,0 ,8 ,0 ,8 ,
3367 ,697 ,-581 ,0 ,0 ,8 ,0 ,8 ,
3368 ,717 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3369 ,737 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3370 ,758 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3371 ,778 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3372 ,798 ,-581 ,0 ,0 ,9 ,0 ,9 ,
3373 ,818 ,-581 ,0 ,0 ,8 ,0 ,8 ,
3374 ,839 ,-581 ,0 ,0 ,8 ,0 ,8 ,
3375 ,859 ,-581 ,0 ,0 ,8 ,0 ,8 ,
3376 ,879 ,-581 ,0 ,1 ,8 ,0 ,8 ,
3377 ,899 ,-581 ,0 ,1 ,8 ,0 ,8 ,
3378 ,920 ,-581 ,0 ,1 ,8 ,0 ,8 ,
3379 ,940 ,-581 ,0 ,1 ,8 ,0 ,8 ,
3380 ,960 ,-581 ,0 ,1 ,8 ,0 ,8 ,
3381 ,980 ,-581 ,0 ,1 ,9 ,0 ,9 ,
3382 ,1001 ,-581 ,0 ,1 ,9 ,0 ,9 ,
3383 ,1021 ,-581 ,0 ,1 ,9 ,0 ,9 ,
3384 ,1041 ,-581 ,0 ,1 ,9 ,0 ,9 ,
3385 ,1061 ,-581 ,0 ,1 ,9 ,0 ,9 ,
3386 ,1081 ,-581 ,0 ,1 ,9 ,0 ,9 ,
3387 ,1102 ,-581 ,0 ,1 ,8 ,0 ,8 ,
3388 ,1122 ,-581 ,0 ,1 ,7 ,0 ,8 ,
3389 ,1142 ,-581 ,0 ,1 ,7 ,0 ,7 ,
3390 ,1162 ,-581 ,0 ,1 ,6 ,0 ,6 ,
3391 ,1183 ,-581 ,0 ,1 ,6 ,0 ,6 ,
3392 ,1203 ,-581 ,0 ,1 ,5 ,0 ,5 ,
3393 ,1223 ,-581 ,0 ,0 ,5 ,0 ,5 ,
3394 ,1243 ,-581 ,0 ,0 ,5 ,0 ,5 ,
3395 ,1264 ,-581 ,0 ,1 ,5 ,0 ,5 ,
3396 ,1284 ,-581 ,0 ,1 ,6 ,1 ,6 ,
3397 ,1304 ,-581 ,0 ,1 ,8 ,1 ,8 ,
3398 ,1324 ,-581 ,0 ,1 ,10 ,1 ,10 ,
3399 ,1345 ,-581 ,0 ,1 ,12 ,1 ,12 ,
3400 ,1365 ,-581 ,0 ,1 ,13 ,2 ,13 ,
3401 ,1385 ,-581 ,0 ,0 ,13 ,1 ,13 ,
3402 ,1405 ,-581 ,0 ,0 ,13 ,1 ,13 ,
3403 ,-214 ,-561 ,0 ,0 ,14 ,1 ,14 ,
3404 ,-194 ,-561 ,0 ,0 ,15 ,1 ,15 ,
3405 ,-173 ,-561 ,0 ,0 ,15 ,1 ,15 ,
3406 ,-153 ,-561 ,0 ,-1 ,15 ,1 ,15 ,
3407 ,-133 ,-561 ,0 ,-1 ,15 ,1 ,15 ,
3408 ,-113 ,-561 ,0 ,-1 ,14 ,2 ,14 ,
3409 ,-92 ,-561 ,0 ,-1 ,13 ,2 ,13 ,
3410 ,-72 ,-561 ,0 ,-1 ,12 ,2 ,12 ,
3411 ,-52 ,-561 ,0 ,-2 ,11 ,2 ,11 ,
3412 ,-32 ,-561 ,0 ,-2 ,9 ,2 ,9 ,
3413 ,-11 ,-561 ,0 ,-2 ,7 ,1 ,8 ,
3414 ,9 ,-561 ,0 ,-2 ,6 ,0 ,7 ,
3415 ,29 ,-561 ,0 ,-2 ,7 ,0 ,7 ,
3416 ,49 ,-561 ,0 ,-2 ,7 ,0 ,7 ,
3417 ,70 ,-561 ,0 ,-2 ,7 ,0 ,8 ,
3418 ,90 ,-561 ,0 ,-2 ,8 ,0 ,8 ,
3419 ,110 ,-561 ,0 ,-2 ,8 ,0 ,8 ,
3420 ,130 ,-561 ,0 ,-2 ,8 ,0 ,9 ,
3421 ,150 ,-561 ,0 ,-2 ,8 ,0 ,9 ,
3422 ,171 ,-561 ,0 ,-2 ,8 ,0 ,9 ,
3423 ,191 ,-561 ,0 ,-2 ,8 ,0 ,9 ,
3424 ,211 ,-561 ,0 ,-2 ,8 ,0 ,8 ,
3425 ,231 ,-561 ,0 ,-2 ,8 ,0 ,8 ,
3426 ,252 ,-561 ,0 ,-2 ,8 ,0 ,9 ,
3427 ,272 ,-561 ,0 ,-2 ,9 ,0 ,9 ,
3428 ,292 ,-561 ,0 ,-2 ,9 ,0 ,9 ,
3429 ,312 ,-561 ,0 ,-2 ,9 ,0 ,9 ,
3430 ,333 ,-561 ,0 ,-2 ,9 ,0 ,9 ,
3431 ,353 ,-561 ,0 ,-2 ,9 ,0 ,9 ,
3432 ,373 ,-561 ,0 ,-1 ,8 ,0 ,8 ,
3433 ,393 ,-561 ,0 ,-1 ,7 ,0 ,7 ,
3434 ,414 ,-561 ,0 ,-1 ,5 ,1 ,6 ,
3435 ,434 ,-561 ,0 ,-1 ,5 ,1 ,5 ,
3436 ,454 ,-561 ,0 ,-1 ,7 ,0 ,7 ,
3437 ,474 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3438 ,495 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3439 ,515 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3440 ,535 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3441 ,555 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3442 ,575 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3443 ,596 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3444 ,616 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3445 ,636 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3446 ,656 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3447 ,677 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3448 ,697 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3449 ,717 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3450 ,737 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3451 ,758 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3452 ,778 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3453 ,798 ,-561 ,0 ,0 ,9 ,0 ,9 ,
3454 ,818 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3455 ,839 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3456 ,859 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3457 ,879 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3458 ,899 ,-561 ,0 ,1 ,8 ,0 ,8 ,
3459 ,920 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3460 ,940 ,-561 ,0 ,0 ,8 ,0 ,8 ,
3461 ,960 ,-561 ,0 ,1 ,8 ,0 ,8 ,
3462 ,980 ,-561 ,0 ,1 ,9 ,0 ,9 ,
3463 ,1001 ,-561 ,0 ,1 ,9 ,0 ,9 ,
3464 ,1021 ,-561 ,0 ,1 ,9 ,0 ,9 ,
3465 ,1041 ,-561 ,0 ,1 ,9 ,0 ,9 ,
3466 ,1061 ,-561 ,0 ,1 ,9 ,0 ,9 ,
3467 ,1081 ,-561 ,0 ,1 ,8 ,0 ,9 ,
3468 ,1102 ,-561 ,0 ,1 ,8 ,0 ,8 ,
3469 ,1122 ,-561 ,0 ,1 ,7 ,0 ,7 ,
3470 ,1142 ,-561 ,0 ,1 ,7 ,0 ,7 ,
3471 ,1162 ,-561 ,0 ,1 ,6 ,0 ,7 ,
3472 ,1183 ,-561 ,0 ,1 ,6 ,0 ,6 ,
3473 ,1203 ,-561 ,0 ,1 ,6 ,0 ,6 ,
3474 ,1223 ,-561 ,0 ,0 ,5 ,0 ,5 ,
3475 ,1243 ,-561 ,0 ,0 ,5 ,0 ,5 ,
3476 ,1264 ,-561 ,0 ,0 ,5 ,0 ,5 ,
3477 ,1284 ,-561 ,0 ,1 ,6 ,0 ,6 ,
3478 ,1304 ,-561 ,0 ,1 ,8 ,1 ,8 ,
3479 ,1324 ,-561 ,0 ,1 ,10 ,1 ,10 ,
3480 ,1345 ,-561 ,0 ,1 ,12 ,1 ,12 ,
3481 ,1365 ,-561 ,0 ,1 ,13 ,1 ,13 ,
3482 ,1385 ,-561 ,0 ,0 ,13 ,1 ,13 ,
3483 ,1405 ,-561 ,0 ,0 ,13 ,1 ,13 ,
3484 ,-214 ,-541 ,0 ,0 ,14 ,1 ,14 ,
3485 ,-194 ,-541 ,0 ,0 ,15 ,1 ,15 ,
3486 ,-173 ,-541 ,0 ,0 ,15 ,1 ,15 ,
3487 ,-153 ,-541 ,0 ,-1 ,15 ,1 ,15 ,
3488 ,-133 ,-541 ,0 ,-1 ,14 ,1 ,15 ,
3489 ,-113 ,-541 ,0 ,-1 ,14 ,2 ,14 ,
3490 ,-92 ,-541 ,0 ,-1 ,13 ,2 ,13 ,
3491 ,-72 ,-541 ,0 ,-1 ,12 ,2 ,12 ,
3492 ,-52 ,-541 ,0 ,-2 ,11 ,2 ,11 ,
3493 ,-32 ,-541 ,0 ,-2 ,9 ,2 ,9 ,
3494 ,-11 ,-541 ,0 ,-2 ,7 ,1 ,8 ,
3495 ,9 ,-541 ,0 ,-2 ,6 ,0 ,7 ,
3496 ,29 ,-541 ,0 ,-2 ,7 ,0 ,7 ,
3497 ,49 ,-541 ,0 ,-2 ,7 ,0 ,7 ,
3498 ,70 ,-541 ,0 ,-2 ,7 ,0 ,8 ,
3499 ,90 ,-541 ,0 ,-2 ,8 ,0 ,8 ,
3500 ,110 ,-541 ,0 ,-2 ,8 ,0 ,8 ,
3501 ,130 ,-541 ,0 ,-2 ,8 ,0 ,9 ,
3502 ,150 ,-541 ,0 ,-2 ,8 ,0 ,9 ,
3503 ,171 ,-541 ,0 ,-2 ,8 ,0 ,9 ,
3504 ,191 ,-541 ,0 ,-2 ,8 ,0 ,9 ,
3505 ,211 ,-541 ,0 ,-2 ,8 ,0 ,8 ,
3506 ,231 ,-541 ,0 ,-2 ,8 ,0 ,9 ,
3507 ,252 ,-541 ,0 ,-2 ,8 ,0 ,9 ,
3508 ,272 ,-541 ,0 ,-2 ,9 ,0 ,9 ,
3509 ,292 ,-541 ,0 ,-2 ,9 ,0 ,9 ,
3510 ,312 ,-541 ,0 ,-2 ,9 ,0 ,9 ,
3511 ,333 ,-541 ,0 ,-1 ,9 ,0 ,9 ,
3512 ,353 ,-541 ,0 ,-1 ,8 ,0 ,8 ,
3513 ,373 ,-541 ,0 ,-1 ,8 ,0 ,8 ,
3514 ,393 ,-541 ,0 ,-1 ,7 ,0 ,7 ,
3515 ,414 ,-541 ,0 ,-1 ,6 ,0 ,6 ,
3516 ,434 ,-541 ,0 ,-1 ,6 ,0 ,6 ,
3517 ,454 ,-541 ,0 ,-1 ,7 ,0 ,7 ,
3518 ,474 ,-541 ,0 ,0 ,8 ,-1 ,8 ,
3519 ,495 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3520 ,515 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3521 ,535 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3522 ,555 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3523 ,575 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3524 ,596 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3525 ,616 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3526 ,636 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3527 ,656 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3528 ,677 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3529 ,697 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3530 ,717 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3531 ,737 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3532 ,758 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3533 ,778 ,-541 ,0 ,0 ,9 ,0 ,9 ,
3534 ,798 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3535 ,818 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3536 ,839 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3537 ,859 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3538 ,879 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3539 ,899 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3540 ,920 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3541 ,940 ,-541 ,0 ,0 ,8 ,0 ,8 ,
3542 ,960 ,-541 ,0 ,1 ,8 ,0 ,8 ,
3543 ,980 ,-541 ,0 ,1 ,9 ,0 ,9 ,
3544 ,1001 ,-541 ,0 ,1 ,9 ,0 ,9 ,
3545 ,1021 ,-541 ,0 ,1 ,9 ,0 ,9 ,
3546 ,1041 ,-541 ,0 ,1 ,9 ,0 ,9 ,
3547 ,1061 ,-541 ,0 ,1 ,8 ,0 ,9 ,
3548 ,1081 ,-541 ,0 ,1 ,8 ,0 ,8 ,
3549 ,1102 ,-541 ,0 ,1 ,8 ,0 ,8 ,
3550 ,1122 ,-541 ,0 ,1 ,7 ,0 ,8 ,
3551 ,1142 ,-541 ,0 ,1 ,7 ,0 ,7 ,
3552 ,1162 ,-541 ,0 ,1 ,7 ,0 ,7 ,
3553 ,1183 ,-541 ,0 ,1 ,6 ,0 ,6 ,
3554 ,1203 ,-541 ,0 ,1 ,6 ,0 ,6 ,
3555 ,1223 ,-541 ,0 ,0 ,6 ,0 ,6 ,
3556 ,1243 ,-541 ,0 ,0 ,5 ,0 ,5 ,
3557 ,1264 ,-541 ,0 ,0 ,5 ,0 ,5 ,
3558 ,1284 ,-541 ,0 ,0 ,6 ,0 ,6 ,
3559 ,1304 ,-541 ,0 ,1 ,8 ,0 ,8 ,
3560 ,1324 ,-541 ,0 ,1 ,10 ,1 ,10 ,
3561 ,1345 ,-541 ,0 ,1 ,12 ,1 ,12 ,
3562 ,1365 ,-541 ,0 ,1 ,13 ,1 ,13 ,
3563 ,1385 ,-541 ,0 ,0 ,13 ,1 ,13 ,
3564 ,1405 ,-541 ,0 ,0 ,13 ,1 ,13 ,
3565 ,-214 ,-521 ,0 ,0 ,14 ,1 ,14 ,
3566 ,-194 ,-521 ,0 ,0 ,15 ,1 ,15 ,
3567 ,-173 ,-521 ,0 ,0 ,15 ,1 ,15 ,
3568 ,-153 ,-521 ,0 ,-1 ,15 ,1 ,15 ,
3569 ,-133 ,-521 ,0 ,-1 ,14 ,1 ,15 ,
3570 ,-113 ,-521 ,0 ,-1 ,14 ,2 ,14 ,
3571 ,-92 ,-521 ,0 ,-1 ,13 ,2 ,13 ,
3572 ,-72 ,-521 ,0 ,-1 ,12 ,2 ,12 ,
3573 ,-52 ,-521 ,0 ,-2 ,10 ,2 ,11 ,
3574 ,-32 ,-521 ,0 ,-2 ,9 ,2 ,9 ,
3575 ,-11 ,-521 ,0 ,-2 ,7 ,1 ,8 ,
3576 ,9 ,-521 ,0 ,-2 ,6 ,0 ,7 ,
3577 ,29 ,-521 ,0 ,-2 ,7 ,0 ,7 ,
3578 ,49 ,-521 ,0 ,-2 ,7 ,0 ,7 ,
3579 ,70 ,-521 ,0 ,-2 ,7 ,0 ,7 ,
3580 ,90 ,-521 ,0 ,-2 ,8 ,0 ,8 ,
3581 ,110 ,-521 ,0 ,-2 ,8 ,0 ,8 ,
3582 ,130 ,-521 ,0 ,-2 ,8 ,0 ,9 ,
3583 ,150 ,-521 ,0 ,-2 ,8 ,0 ,9 ,
3584 ,171 ,-521 ,0 ,-2 ,8 ,0 ,9 ,
3585 ,191 ,-521 ,0 ,-2 ,8 ,0 ,8 ,
3586 ,211 ,-521 ,0 ,-2 ,8 ,0 ,8 ,
3587 ,231 ,-521 ,0 ,-2 ,8 ,0 ,9 ,
3588 ,252 ,-521 ,0 ,-2 ,9 ,0 ,9 ,
3589 ,272 ,-521 ,0 ,-2 ,9 ,0 ,9 ,
3590 ,292 ,-521 ,0 ,-2 ,9 ,0 ,9 ,
3591 ,312 ,-521 ,0 ,-1 ,9 ,0 ,9 ,
3592 ,333 ,-521 ,0 ,-1 ,8 ,0 ,9 ,
3593 ,353 ,-521 ,0 ,-1 ,8 ,0 ,8 ,
3594 ,373 ,-521 ,0 ,-1 ,8 ,0 ,8 ,
3595 ,393 ,-521 ,0 ,-1 ,6 ,0 ,7 ,
3596 ,414 ,-521 ,0 ,-1 ,6 ,0 ,6 ,
3597 ,434 ,-521 ,0 ,-1 ,6 ,0 ,6 ,
3598 ,454 ,-521 ,0 ,-1 ,6 ,0 ,6 ,
3599 ,474 ,-521 ,0 ,-1 ,8 ,0 ,8 ,
3600 ,495 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3601 ,515 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3602 ,535 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3603 ,555 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3604 ,575 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3605 ,596 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3606 ,616 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3607 ,636 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3608 ,656 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3609 ,677 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3610 ,697 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3611 ,717 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3612 ,737 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3613 ,758 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3614 ,778 ,-521 ,0 ,0 ,9 ,0 ,9 ,
3615 ,798 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3616 ,818 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3617 ,839 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3618 ,859 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3619 ,879 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3620 ,899 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3621 ,920 ,-521 ,0 ,0 ,8 ,0 ,8 ,
3622 ,940 ,-521 ,0 ,1 ,8 ,0 ,8 ,
3623 ,960 ,-521 ,0 ,1 ,8 ,0 ,8 ,
3624 ,980 ,-521 ,0 ,1 ,9 ,0 ,9 ,
3625 ,1001 ,-521 ,0 ,1 ,9 ,0 ,9 ,
3626 ,1021 ,-521 ,0 ,1 ,9 ,0 ,9 ,
3627 ,1041 ,-521 ,0 ,1 ,8 ,0 ,8 ,
3628 ,1061 ,-521 ,0 ,1 ,8 ,0 ,8 ,
3629 ,1081 ,-521 ,0 ,1 ,8 ,0 ,8 ,
3630 ,1102 ,-521 ,0 ,1 ,8 ,0 ,8 ,
3631 ,1122 ,-521 ,0 ,1 ,7 ,0 ,8 ,
3632 ,1142 ,-521 ,0 ,1 ,7 ,0 ,7 ,
3633 ,1162 ,-521 ,0 ,1 ,7 ,0 ,7 ,
3634 ,1183 ,-521 ,0 ,1 ,7 ,0 ,7 ,
3635 ,1203 ,-521 ,0 ,1 ,6 ,0 ,6 ,
3636 ,1223 ,-521 ,0 ,0 ,6 ,0 ,6 ,
3637 ,1243 ,-521 ,0 ,0 ,6 ,0 ,6 ,
3638 ,1264 ,-521 ,0 ,0 ,5 ,0 ,5 ,
3639 ,1284 ,-521 ,0 ,0 ,6 ,-1 ,6 ,
3640 ,1304 ,-521 ,0 ,1 ,8 ,0 ,8 ,
3641 ,1324 ,-521 ,0 ,1 ,10 ,1 ,10 ,
3642 ,1345 ,-521 ,0 ,1 ,12 ,1 ,12 ,
3643 ,1365 ,-521 ,0 ,1 ,13 ,1 ,13 ,
3644 ,1385 ,-521 ,0 ,0 ,13 ,1 ,13 ,
3645 ,1405 ,-521 ,0 ,0 ,13 ,1 ,13 ,
3646 ,-214 ,-501 ,0 ,0 ,14 ,1 ,14 ,
3647 ,-194 ,-501 ,0 ,0 ,15 ,1 ,15 ,
3648 ,-173 ,-501 ,0 ,0 ,15 ,1 ,15 ,
3649 ,-153 ,-501 ,0 ,-1 ,15 ,1 ,15 ,
3650 ,-133 ,-501 ,0 ,-1 ,14 ,1 ,14 ,
3651 ,-113 ,-501 ,0 ,-1 ,14 ,2 ,14 ,
3652 ,-92 ,-501 ,0 ,-1 ,13 ,2 ,13 ,
3653 ,-72 ,-501 ,0 ,-1 ,12 ,2 ,12 ,
3654 ,-52 ,-501 ,0 ,-2 ,10 ,2 ,11 ,
3655 ,-32 ,-501 ,0 ,-2 ,9 ,1 ,9 ,
3656 ,-11 ,-501 ,0 ,-2 ,7 ,1 ,7 ,
3657 ,9 ,-501 ,0 ,-2 ,6 ,0 ,7 ,
3658 ,29 ,-501 ,0 ,-2 ,7 ,0 ,7 ,
3659 ,49 ,-501 ,0 ,-2 ,7 ,0 ,7 ,
3660 ,70 ,-501 ,0 ,-2 ,7 ,0 ,7 ,
3661 ,90 ,-501 ,0 ,-2 ,8 ,0 ,8 ,
3662 ,110 ,-501 ,0 ,-2 ,8 ,0 ,8 ,
3663 ,130 ,-501 ,0 ,-2 ,8 ,0 ,9 ,
3664 ,150 ,-501 ,0 ,-2 ,8 ,0 ,9 ,
3665 ,171 ,-501 ,0 ,-2 ,8 ,0 ,9 ,
3666 ,191 ,-501 ,0 ,-2 ,8 ,0 ,8 ,
3667 ,211 ,-501 ,0 ,-2 ,8 ,0 ,8 ,
3668 ,231 ,-501 ,0 ,-2 ,8 ,0 ,9 ,
3669 ,252 ,-501 ,0 ,-2 ,9 ,0 ,9 ,
3670 ,272 ,-501 ,0 ,-2 ,9 ,0 ,9 ,
3671 ,292 ,-501 ,0 ,-2 ,9 ,0 ,9 ,
3672 ,312 ,-501 ,0 ,-1 ,9 ,0 ,9 ,
3673 ,333 ,-501 ,0 ,-1 ,8 ,0 ,8 ,
3674 ,353 ,-501 ,0 ,-1 ,8 ,0 ,8 ,
3675 ,373 ,-501 ,0 ,-1 ,7 ,0 ,7 ,
3676 ,393 ,-501 ,0 ,-1 ,7 ,0 ,7 ,
3677 ,414 ,-501 ,0 ,-1 ,6 ,0 ,6 ,
3678 ,434 ,-501 ,0 ,-1 ,6 ,0 ,6 ,
3679 ,454 ,-501 ,0 ,-1 ,6 ,0 ,6 ,
3680 ,474 ,-501 ,0 ,-1 ,7 ,0 ,7 ,
3681 ,495 ,-501 ,0 ,-1 ,8 ,0 ,8 ,
3682 ,515 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3683 ,535 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3684 ,555 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3685 ,575 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3686 ,596 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3687 ,616 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3688 ,636 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3689 ,656 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3690 ,677 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3691 ,697 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3692 ,717 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3693 ,737 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3694 ,758 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3695 ,778 ,-501 ,0 ,0 ,9 ,0 ,9 ,
3696 ,798 ,-501 ,0 ,0 ,8 ,0 ,8 ,
3697 ,818 ,-501 ,0 ,0 ,8 ,0 ,8 ,
3698 ,839 ,-501 ,0 ,0 ,8 ,0 ,8 ,
3699 ,859 ,-501 ,0 ,0 ,8 ,0 ,8 ,
3700 ,879 ,-501 ,0 ,0 ,8 ,0 ,8 ,
3701 ,899 ,-501 ,0 ,0 ,8 ,0 ,8 ,
3702 ,920 ,-501 ,0 ,0 ,8 ,0 ,8 ,
3703 ,940 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3704 ,960 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3705 ,980 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3706 ,1001 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3707 ,1021 ,-501 ,0 ,1 ,8 ,0 ,9 ,
3708 ,1041 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3709 ,1061 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3710 ,1081 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3711 ,1102 ,-501 ,0 ,1 ,8 ,0 ,8 ,
3712 ,1122 ,-501 ,0 ,1 ,7 ,0 ,8 ,
3713 ,1142 ,-501 ,0 ,1 ,7 ,0 ,7 ,
3714 ,1162 ,-501 ,0 ,1 ,7 ,0 ,7 ,
3715 ,1183 ,-501 ,0 ,1 ,6 ,0 ,6 ,
3716 ,1203 ,-501 ,0 ,1 ,6 ,0 ,6 ,
3717 ,1223 ,-501 ,0 ,0 ,6 ,0 ,6 ,
3718 ,1243 ,-501 ,0 ,0 ,6 ,0 ,6 ,
3719 ,1264 ,-501 ,0 ,0 ,6 ,0 ,6 ,
3720 ,1284 ,-501 ,0 ,-1 ,7 ,0 ,7 ,
3721 ,1304 ,-501 ,0 ,0 ,8 ,-1 ,8 ,
3722 ,1324 ,-501 ,0 ,1 ,10 ,1 ,10 ,
3723 ,1345 ,-501 ,0 ,1 ,12 ,1 ,12 ,
3724 ,1365 ,-501 ,0 ,1 ,13 ,1 ,13 ,
3725 ,1385 ,-501 ,0 ,0 ,13 ,1 ,13 ,
3726 ,1405 ,-501 ,0 ,0 ,13 ,1 ,13 ,
3727 ,-214 ,-481 ,0 ,0 ,14 ,1 ,14 ,
3728 ,-194 ,-481 ,0 ,0 ,15 ,1 ,15 ,
3729 ,-173 ,-481 ,0 ,0 ,15 ,1 ,15 ,
3730 ,-153 ,-481 ,0 ,-1 ,15 ,1 ,15 ,
3731 ,-133 ,-481 ,0 ,-1 ,14 ,1 ,14 ,
3732 ,-113 ,-481 ,0 ,-1 ,14 ,2 ,14 ,
3733 ,-92 ,-481 ,0 ,-1 ,13 ,2 ,13 ,
3734 ,-72 ,-481 ,0 ,-1 ,12 ,2 ,12 ,
3735 ,-52 ,-481 ,0 ,-2 ,10 ,2 ,11 ,
3736 ,-32 ,-481 ,0 ,-2 ,9 ,1 ,9 ,
3737 ,-11 ,-481 ,0 ,-2 ,7 ,1 ,7 ,
3738 ,9 ,-481 ,0 ,-2 ,6 ,0 ,7 ,
3739 ,29 ,-481 ,0 ,-2 ,6 ,0 ,7 ,
3740 ,49 ,-481 ,0 ,-2 ,7 ,0 ,7 ,
3741 ,70 ,-481 ,0 ,-2 ,7 ,0 ,7 ,
3742 ,90 ,-481 ,0 ,-1 ,8 ,0 ,8 ,
3743 ,110 ,-481 ,0 ,-1 ,8 ,0 ,8 ,
3744 ,130 ,-481 ,0 ,-1 ,8 ,0 ,8 ,
3745 ,150 ,-481 ,0 ,-1 ,8 ,0 ,8 ,
3746 ,171 ,-481 ,0 ,-2 ,8 ,0 ,9 ,
3747 ,191 ,-481 ,0 ,-1 ,8 ,0 ,8 ,
